Post ID,Title,Publish time,Post type,Impressions,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks
1.01409E+15,"The United States is the world’s leading producer of natural gas. It's available, affordable and reliable, and that is what makes it so versatile. In Virginia, natural gas accounts for over 50% of our electricity generation.  

Learn More: ",2/22/2025,Links,397,235,215,13,2,11,0,,22,
1.0133E+15,"Virginia is poised to make history as the home of the world's first commercial fusion power plant, with Commonwealth Fusion Systems (CFS) breaking ground in Chesterfield County. This landmark project puts the Commonwealth at the forefront of fusion energy—a technology set to transform the global energy landscape by offering the cheapest, most reliable, and cleanest power source ever developed. 

",2/21/2025,Links,363,257,233,4,4,0,0,,4,
1.01281E+15,"Virginia educators—energize your classrooms with Navigating Nuclear! This free resource from the American Nuclear Society  offers digital lesson plans, STEM project starters, career profiles, and virtual field trips for grades 3-12. Explore how nuclear science fuels our clean energy future and creates exciting economic opportunities for tomorrow’s innovators. 

Discover all the resources and start inspiring your students today: https://www.ans.org/nuclear/navigatingnuclear/

#VirginiaEducators #NuclearEnergy #STEM #ScienceTeachers #ScienceClass #STEMcareers",2/20/2025,Links,208,139,125,2,1,0,1,,1,
1.01257E+15,"Nuclear is the most powerful and efficient source of clean, emissions-free energy—producing significantly more electricity with less land and fewer resources than any other technology. While renewables are an important part of Virginia's energy future, they can't meet our state's ambitious climate goals and surging energy demands on their own. Smart investments in nuclear infrastructure will ensure Virginia's growing economy has the reliable, clean power it needs to thrive.

#Nuclear #Energy #CleanPower #CleanEnergy

Learn more https://energy.virginia.gov/renewable-energy/Nuclear.shtml",2/20/2025,Photos,330,221,209,3,3,0,0,,0,
1.0121E+15,"Virginia's investment in geological mapping delivers exceptional financial returns—7 to 10 times the investment cost—according the first-ever cost-benefit analysis of geological mapping! At Virginia Energy, our expert geologists create detailed maps that businesses and communities rely on for smart development, hazard prevention, and industry planning across the Commonwealth. 

U.S. Geological Survey (USGS) American Geosciences Institute 

Read the full report at ",2/19/2025,Links,786,452,389,38,30,3,5,,13,
1.0104E+15,"By the end of 2023, the pioneering minds at Dominion Energy have upgraded 800 miles of 230 kV power lines with advance conductors, boosting capacity by 50%! At Virginia Energy, we're excited to see this type of innovative grid enhancing technology (GET) pushing Virginia forward. Our Clean Energy Innovation Bank aims to support and encourage such innovative solutions across the Commonwealth, ensuring a more resilient and efficient energy future! 

Learn more at https://energy.virginia.gov/renewable-energy/VCEIB.shtml",2/17/2025,Photos,811,542,489,4,2,0,2,2,10,
1.00966E+15,"Having already driven major emissions reductions through the transition from coal to cleaner-burning natural gas, Virginia can maintain this momentum with nuclear power working alongside renewables and natural gas to create a balanced grid that is reliable, affordable, and increasingly clean.

Learn more about Virginia's energy future at https://energy.virginia.gov/va-energy-plan.shtml",2/16/2025,Photos,528,365,342,4,4,0,0,,2,
1.00891E+15,"Virginia’s rich geology provides essential mineral and energy resources that fuel economic growth and innovation at home and abroad. These resources not only support jobs and industry but also generate revenue for communities and create new business opportunities. From mining to energy production, Virginia’s natural resources have long been a cornerstone of our economy—and they remain critical to our future.

Learn more at https://ow.ly/PWYg50V0quP",2/15/2025,Photos,894,656,621,5,4,0,1,2,26,
1.00805E+15,"From stadium lights and movie nights to main street stores and manufacturing floors, Virginia's communities and businesses rely on natural gas and nuclear power for over 80% of their electricity.

Learn more about Virginia's reliable, affordable, and increasingly clean energy future at  https://www.energy.virginia.gov/",2/14/2025,Photos,596,414,374,7,6,0,1,,9,
1.00752E+15,"Virginia's growing nuclear infrastructure will create diverse employment opportunities for Virginians. Investments from Amazon, Dominion, and the US Navy in our state's nuclear future brighten job prospects for mechanics, engineers, scientists, trade workers, and more!",2/13/2025,Photos,738,518,474,9,6,3,0,,23,
1.00664E+15,"Virginia imports more electricity than any other state. This unprecedented level of energy dependence, coupled with our fastest-growing power demand since World War II, underscores the urgent need to expand our in-state energy resources and infrastructure. A diversified mix of natural gas, nuclear, renewables and other innovative technology is needed to reduce our reliance on imports and ensure a resilient, self-sufficient infrastructure for the Commonwealth. However, the current Virginia Clean Economy Act (VCEA), while setting ambitious clean energy goals, limits our ability to maintain and expand this flexible and reliable energy mix, and may result in a significant production shortfall over the next few years.

Learn more at https://ow.ly/bfPg50UKyl6",2/12/2025,Photos,638,459,422,6,4,0,2,1,9,
1.00586E+15,"The Virginia Energy Division of Geology & Mineral Resources has published a new annual newsletter, showcasing our team’s impact across the Commonwealth in 2024! From mapping critical mineral resources to assessing landslide risks and supporting coastal resilience, our experts are enhancing public safety and supporting a wide range of sectors in Virginia's thriving economy. 

Read the full report at: https://ow.ly/bxls50UXJie",2/11/2025,Photos,392,227,197,9,7,0,2,,5,
1.00533E+15,"A 203-acre former farm and mine is being transformed into a hub for economic opportunity thanks to Virginia Energy's #AMLER program in partnership with the Virginia Coalfield Economic Development Authority. Phase 1 is now complete and included extending water, sewer, natural gas, and electricity infrastructure, which helped the site secure a Business Ready Certification through the Virginia Economic Development Partnership. Projects like these boost local economies, strengthen communities, and increase public safety across the Commonwealth. Office of Surface Mining Reclamation and Enforcement",2/10/2025,Photos,850,582,533,12,11,0,1,,18,
1.00521E+15,"Virginia Energy geologists are mapping rock formations with the potential for carbon sequestration, unlocking new economic opportunities across the Commonwealth. By identifying sites where CO₂ can be permanently stored, geologists like Catharine DeGolyer are paving the way for investment in advanced energy, sustainable development, and low-carbon manufacturing—helping industries cut emissions while driving growth.",2/10/2025,Photos,1863,1049,993,115,103,9,3,3,59,
1.00452E+15,"Virginia Energy’s geologic mapping program is an accelerator for the production of #criticalminerals essential to #nationalsecurity, economic growth, and global manufacturing. Focusing on high-priority regions like the I-81 Corridor and Richmond, we’re strengthening domestic supply chains for energy, defense, and technology, while keeping Virginia at the forefront of mining innovation and development. 

Learn more at https://energy.virginia.gov/geology/geologymineralresources.shtml",2/9/2025,Photos,898,616,579,14,11,0,3,,13,
1.00386E+15,"#FusionEnergy power plants and nuclear reactors produce tremendous amounts of energy in very different ways, but both play a critical role in Virginia's reliable, affordable, and increasingly clean energy future. Here's a quick video from the US Department of Energy explaining the difference between the two. https://www.youtube.com/watch?v=2W-GEE6YU4M",2/8/2025,Videos,162,165,140,2,1,0,1,,0,
1.00327E+15,"With a strong focus on nuclear, natural gas, and groundbreaking projects like the world’s first commercial fusion power plant, Virginia is positioning itself at the forefront of the nation’s energy future. As energy demand grows alongside Virginia’s booming population and thriving manufacturing and tech sectors, innovation is key. Virginia's leadership in clean, reliable, and flexible energy solutions will be essential in powering our economy and meeting the needs of our dynamic Commonwealth.

Read More: https://ow.ly/6Pk550UVMy4",2/7/2025,Photos,654,484,449,4,3,0,1,,8,
1.00318E+15,"Natural gas emits about half the CO2 of coal, making it a cleaner option for reliable, baseload power. In Virginia, natural gas accounts for over 50% of our electric capacity, and will continue to play a critical role in our all-of-the-above strategy for Virginia's energy future.  https://ow.ly/SWmQ50UpZ5u",2/7/2025,Photos,472,341,305,3,2,1,0,1,15,
1.00266E+15,"Energize your inbox with updates on policy insights, innovative programs, and new initiatives from Virginia Energy!

 https://lp.constantcontactpages.com/sl/XiO8j9k/VirginiaEnergyUpdates",2/6/2025,Photos,279,192,174,0,0,0,0,,1,
1.00252E+15,"Solar panels harness the Virginia sunshine and wind turbines capture our coastal breeze, but when the sun’s not shining and the wind’s not blowing, nuclear will continue to provide the affordable power needed to keep the lights on! With Virginia's all-of-the-above energy plan, we're building a reliable, affordable, and increasingly clean energy future for the Commonwealth.

Learn more about nuclear's role in Virginia's energy landscape at https://energy.virginia.gov/renewable-energy/Nuclear.shtml",2/6/2025,Videos,286,278,256,6,4,1,1,,3,
1.0019E+15,,2/5/2025,Videos,,101,84,1,1,0,0,,1,
1.00125E+15,"Maryland is recognizing the benefits of replacing ""renewable"" with ""clean"" in their energy policies. Virginians would benefit from Virginia doing the same. Virginia Energy remains committed to advancing policies that secure a reliable, affordable, and increasingly clean energy future for all Virginians.
 
",2/4/2025,Links,401,235,210,4,2,0,2,,0,
1.00058E+15,"Projects like the Red Jacket Portals reclamation in Buchanan County make Virginia’s communities safer while preserving our natural environment. By securing old mine openings and restoring the surrounding landscape, this work helps protect residents, support wildlife, and maintain the beauty of our Commonwealth.
 
Learn more about Abandoned Mine Land program at https://www.energy.virginia.gov/coal/mined-land-repurposing/Abandoned-Mine-Land.shtml",2/3/2025,Photos,1024,707,665,6,5,0,1,,24,
1.00039E+15,"Virginia’s data centers are increasingly investing in innovative clean energy solutions and advanced technologies to meet their growing energy demands. With improvements in cooling, power management, and large-scale clean energy purchases, data centers can support both their operational needs and sustainability efforts, while providing economic opportunities across the Commonwealth.",2/3/2025,Photos,605,412,377,4,3,0,1,1,5,
1.00003E+15,"Virginia’s energy demand is surging, with projections now showing a 6.5% annual increase over the next 10 years—far outpacing earlier expectations set in 2022. To keep the lights on and reduce reliance on electricity imports, we need smart, adaptable policies that embrace reliable power sources like natural gas and nuclear as part of an all-of-the-above strategy.

Learn more at energy.virginia.gov",2/2/2025,Photos,478,331,323,3,3,0,0,,2,
999707252192042,"Nuclear and natural gas provide the highest energy capacity, making them the most reliable sources for meeting Virginia’s growing demand. That’s why they form the backbone of our all-of-the-above strategy, ensuring affordable, around-the-clock power. Meanwhile, renewables like solar and geothermal add diversity and resilience, working together for a cleaner, stronger energy future.

Learn More at ",2/2/2025,Links,233,144,128,2,2,0,0,,0,
999189855577115,"Fusion energy is becoming a reality, and Virginia is leading the way! Commonwealth Fusion Systems’ planned power plant in Chesterfield County will be the world’s first grid-scale commercial fusion facility, ushering in a new era of clean energy.

Learn more at https://energy.virginia.gov/index.shtml",2/1/2025,Photos,523,348,322,3,3,0,0,,4,
999058382256929,"Nuclear energy is clean, safe, reliable — everything you could ask for in a good neighbor. As Virginia looks to meet growing energy demand, reduce its reliance on energy imports, and improve grid stability, nuclear will be a key partner in ensuring a cleaner, more secure future for our Commonwealth.

Read more at ",2/1/2025,Links,213,140,128,4,3,0,1,,0,
997826682380099,"With investments in nuclear, natural gas, and groundbreaking projects like the world's first commercial fusion power plant, Virginia is poised to lead the nation in innovative energy solutions that will power our growing economy. Energy demand is rapidly increasing alongside Virginia's growing population and thriving manufacturing and technology sectors. Innovation, flexibility, and more reliable and robust power generation will be needed to support the demands of our growing Commonwealth.  

Learn about Virginia's energy future at energy.virginia.gov",1/30/2025,Photos,574,374,347,3,2,0,1,,2,
997753282387439,"Natural gas is critical to Virginia's growing economy, providing over 50% of our total energy capacity. With more people moving into Virginia than leaving for the first time in a decade, thriving manufacturing and technology sectors, and innovative companies moving to our Commonwealth, natural gas is more important that ever as a stable source of reliable and affordable energy that keeps us moving forward.

Learn more about natural gas in Virginia at https://energy.virginia.gov/renewable-energy/NaturalGas.shtml",1/30/2025,Photos,485,327,307,2,2,0,0,,2,
996878715808229,"AI is essential to U.S. national security, driving advancements in data analysis, decision-making, and technological capabilities at unprecedented rates. Virginia continues to leads the nation in this space, delivering the robust and diversified energy strategy required to support AI while making bold investments in energy innovation and infrastructure. Virginia’s ""all-of-the-above"" strategy ensures that the economic benefits of the AI revolution stay in the Commonwealth, while strengthening our nation's digital security infrastructure.

Read more in this op-ed by General Duncan McNabb (Ret.) ",1/29/2025,Links,198,126,109,1,1,0,0,,0,
996389685857132,VCEIB Video COMP v10.mp4,1/28/2025,Videos,308,207,163,4,3,0,1,,2,
996163919213042,"Natural gas continues to be the US's most abundant source of reliable and affordable energy, according to data from the U.S. Energy Information Administration and the U.S. Department of Energy. As Virginia works to balance emissions goals with economic realities, natural gas will play an important role alongside nuclear, renewables, and other innovative technologies as part of an all-of-the-above strategy for Virginia's energy future.

Learn more at https://energy.virginia.gov/renewable-energy/NaturalGas.shtml",1/28/2025,Photos,372,251,222,2,2,0,0,1,4,
995647505931350,"Natural gas will remain a cornerstone of reliable and affordable energy, ensuring our thriving businesses and growing communities have the power they need to support their continued growth. Virginia's commitment to energy stability aligns with the bipartisan understanding—spanning across presidential administrations—that natural gas is essential as energy demand reaches new heights.

Learn more at https://energy.virginia.gov/renewable-energy/NaturalGas.shtml",1/27/2025,Photos,360,262,240,1,1,0,0,,1,
995553719274062,"Virginia's legacy of innovation continues! In 1957, the atomic energy age began in Ft. Belvoir, VA with America's first commercial nuclear power plant. Today, Virginia is ushering in another era of clean energy with the world's first commercial fusion power plant. From fission to fusion, the world depends on Virginia's energy leadership and innovation. 

Learn more at https://lnkd.in/eKtv2Axg",1/27/2025,Videos,298,285,263,7,6,0,1,,3,
993382862824481,"Virginia's power sector has slashed CO2 emissions intensity by over 50% since 2010, outpacing the national average of 37%. Our ""all-of-the-above"" energy strategy embraces nuclear, clean-burning natural gas, renewables, and other innovative technologies and continues to drive us toward an increasingly clean energy future. Virginia remains committed to sustainable progress while ensuring reliable and affordable power for all.

Learn more at https://energy.virginia.gov/va-energy-plan.shtml",1/24/2025,Photos,400,285,255,1,1,0,0,,3,
993165316179569,"New funding opportunities for local government cost savings, efficiency, and conservation projects! Virginia Energy is now accepting applications for another round of $1.6 million in block grant awards to support a wide range of local initiatives—from community education programs to energy audits, energy auditor training, and more. 

Learn more at https://energy.virginia.gov/energy-efficiency/eecbg-subgrants.shtml",1/24/2025,Photos,322,237,214,1,1,0,0,,0,
992702262892541,"Data centers do so much more than support AI; they host cloud applications, manage data storage, and enable critical infrastructure in a variety of sectors, from national security to healthcare. As we work to meet their growing energy demands sustainably, we're excited about the opportunities for innovation in clean energy and efficiency technologies that will benefit all Virginians.

Learn more about Virginia's energy future at: https://energy.virginia.gov/va-energy-plan.shtml",1/23/2025,Photos,398,275,252,3,3,0,0,,0,
992633566232744,"When it comes to the energy grid, there is strength in diversity. By embracing #nuclear, #naturalgas, #renewables, and other innovative technologies, Virginia is building a resilient energy future. This all-of-the-above approach enhances grid stability, bolsters #nationalsecurity, and reduces dependence on out-of-state energy sources and international supply chains.

Learn more at https://energy.virginia.gov/va-energy-plan.shtml",1/23/2025,Videos,291,216,192,3,2,0,1,,2,
991952796300821,"From Main Street to the assembly line, natural gas provides Virginia consumers and businesses with the reliable and affordable energy needed to fuel our growing economy, accounting for over 50% of our Commonwealth's total electric capacity.",1/22/2025,Links,407,264,246,2,2,0,0,,2,
991783036317797,"Virginia imports more electricity than any other state. This unprecedented level of energy dependence, coupled with our fastest-growing power demand since World War II, underscores the urgent need to expand our in-state energy resources and infrastructure. A diversified mix of natural gas, nuclear, renewables and other innovative technology is needed to reduce our reliance on imports and ensure a resilient, self-sufficient infrastructure for the Commonwealth. However, the current Virginia Clean Economy Act (VCEA), while setting ambitious clean energy goals, limits our ability to maintain and expand this flexible and reliable energy mix, and may result in a significant production shortfall over the next few years.

Learn more at https://ow.ly/c3Kl50UKyl7",1/22/2025,Photos,900,578,553,11,7,2,2,,36,
991364823026285,"Nuclear continues to supply over 30% of Virginia's energy capacity and about 20% of the U.S.'s energy supply, but more is needed to meet the energy challenges of tomorrow. Virginia is currently facing the fastest growth in energy demand since the years following WWII. Ensuring our thriving economy continues to enjoy reliable, affordable, and increasingly clean energy requires investments in nuclear, natural gas, and renewables as part of an all-of-the-above strategy. 

 Source: https://ow.ly/5fxW50UKyep",1/21/2025,Photos,925,654,617,15,13,0,2,,5,
991267363036031,"Yesterday, the The White House  issued executive orders emphasizing energy security through #criticalminerals, energy infrastructure, and a diversified energy strategy, aligning with bipartisan efforts in recent years to strengthen supply chains and #nationalsecurity. Virginia leads in addressing unprecedented energy demand through innovative investments across #naturalgas, #nuclear, #renewables, and domestic supply chains. By prioritizing affordability, reliability, and sustainability, we are ensuring a secure energy future for all Virginians while supporting the nation's economic and defense readiness.

",1/21/2025,Links,583,413,374,4,4,0,0,,6,
990476176448483,"Solar panels harness the Virginia sunshine and wind turbines capture our coastal breeze, but when the sun’s not shining and the wind’s not blowing, nuclear will continue to provide the affordable power needed to keep the lights on! With Virginia's all-of-the-above energy plan, we're building a reliable, affordable, and increasingly clean energy future for the Commonwealth.

Learn more about nuclear's role in Virginia's energy landscape at https://energy.virginia.gov/renewable-energy/Nuclear.shtml",1/20/2025,Videos,236,226,199,2,2,0,0,,1,
989811386514962,"Data centers represent a critical component of our national security infrastructure. President Biden's recent executive order directing the Departments of Energy and Defense to lease sites for gigawatt-scale data center construction underscores the federal commitment to enhancing both clean energy and national security amid AI advancement. Domestic construction and hosting of these facilities ensures the protection of sensitive information and maintains technological independence. Virginia's strategic location and diverse energy resources position the state to play a vital role in this national security initiative through its growing data center and advanced manufacturing sectors. Virginia's investment across natural gas, nuclear, and renewable energy as part of its all-of-the-above energy plan demonstrates a comprehensive approach to powering this critical expansion.

",1/19/2025,Links,456,289,255,3,3,0,0,,2,
989085203254247,"Did you feel it? Tuesday, two small earthquakes were recorded near #WyndhamVA, on the eastern edge of the Central Virginia Seismic Zone. Experts in Virginia Energy’s Geology and Mineral Resources Program monitor seismic activity statewide and provide resources like fault maps and earthquake hazard assessments to help communities understand and prepare for these low-magnitude but persistent events. 

Learn more at https://www.energy.virginia.gov/geology/EQHazardMapping.shtml",1/18/2025,Photos,909,648,613,12,10,0,2,,10,
988463696649731,"Virginia Energy and the NC Geological Survey NC Dept of Environmental Quality are collaborating to enhance geologic maps and identify critical mineral resources in VA's Coastal Plain. These maps are essential for locating and assessing critical minerals, vital components in various industrial and manufacturing sectors. By analyzing core samples and creating detailed maps, researchers like Kathleen Farrell (NCGS, Left) and Marcie Occhi (VE) are contributing to our understanding of mineral deposits, supporting new economic opportunities and helping us secure supply chains for these essential resources.",1/17/2025,Photos,1473,860,795,56,48,6,2,,44,
988290916667009,"Businesses choosing Virginia can count on an energy future that's as innovative as it is dependable. By balancing renewables with #naturalgas and #nuclear, we ensure industries and communities have access to reliable, affordable, and increasingly clean power—the core commitment behind our all-of-the-above energy plan and a major factor behind Virginia's recognition as Business Facilities' #StateOfTheYear.

",1/17/2025,Links,225,153,132,1,1,0,0,,0,
987852313377536,"Virginia's energy future just got brighter! Simon Glossop joins Virginia Energy as Director of the Virginia Clean Energy Innovation Bank, bringing decades of experience and a passion for innovation and sustainability. His leadership will help accelerate the deployment of innovative technologies, from fusion power to grid modernization and beyond, as Virginia Energy works to build a reliable, affordable, and increasingly clean energy future for the Commonwealth. 

Read the full release at: https://ow.ly/kKvT50UI3Lo",1/16/2025,Photos,721,470,419,13,10,2,1,,12,
987813040048130,"The recent S&P Global report on natural gas's economic impact underscores its vital role in America's energy landscape, with significant implications for Virginia. While we strive for an all-of-the-above energy portfolio in the long term, the immediate growing need for reliable, dispatchable generation in our Commonwealth will continue to be met by natural gas and nuclear.

",1/16/2025,Links,232,137,113,1,1,0,0,,0,
987602236735877,"Did you know most of the coal produced in Virginia is not used by the energy industry? Instead, almost 80% of Virginia's coal is what's known as ""metallurgical"" coal and is used to create all sorts of important products, from steel in buildings to carbon fiber in cars and sports equipment.",1/16/2025,Photos,748,527,497,8,6,0,2,,3,
986897910139643,"Metallurgical coal accounts for approximately 80% of Virginia total coal production, and is used in advanced manufacturing process to create some of the worlds most transformative products.",1/15/2025,Photos,559,375,337,4,4,0,0,,6,
986212333541534,"Nuclear power offers a unique value proposition for Virginia's reliable, affordable, and increasingly clean energy future—providing firm, carbon-free electricity that complements renewables with low land use, reduced transmission needs, economic benefits, and versatile applications for grid flexibility and industrial decarbonization.",1/14/2025,Photos,456,283,251,6,5,0,1,1,4,
985695323593235,"Virginia's all-of-the-above energy strategy is designed to meet the needs of a growing and thriving Commonwealth. Recent investments in innovative solutions like the world's first commercial #fusion power plant, alongside #naturalgas, #renewables, and other cutting-edge technologies, will help ensure Virginians have reliable, affordable, and increasingly clean power 24 hours a day, 365 days a year.

Learn more https://energy.virginia.gov/va-energy-plan.shtml",1/13/2025,Photos,490,315,281,6,5,0,1,,1,
984265973736170,"There's a good chance you've used a product today that wouldn't exist without coal. Metallurgical coal (#MetCoal) mined in Virginia generates billions of dollars of economic activity through its use in manufacturing processes across the globe. 

Learn More: https://energy.virginia.gov/renewable-energy/OtherTechnologies.shtml",1/11/2025,Photos,919,622,577,9,7,0,2,,3,
983719867124114,"“This important funding is already leading to positive changes in our coalfield communities that include Southwest Virginia, parts of the New River Valley, and around Richmond,” said Virginia Energy Director Glenn Davis. 

The Virginia Department of Energy is getting a third round of significant funding to reclaim abandoned mine land features across the Commonwealth. The agency will receive $22,779,530 through the Bipartisan Infrastructure Legislation, leading to more community development projects and job opportunities through the Abandoned Mine Land program. 

The U.S. Department of the Interior (DOI) and Office of Surface Mining Reclamation and Enforcement (OSMRE) made the announcement today that Virginia would receive the funding. The AML program reclaims features left behind by coal mining that occurred before 1977.

Learn more at: https://ow.ly/s99y50UExYX",1/10/2025,Photos,523,315,273,5,4,0,1,,3,
983480840481350,"Did you know that the vast majority of #coal mined in Virginia is NOT used for energy production? Instead, Virginia coal plays a critical role in a wide variety of manufacturing processes such as global #steel production. From roads and bridges, to homes and hospitals - the strength and durability of our modern infrastructure is thanks in-part to Virginia's coal mining efforts. #metcoal

Learn more at https://ow.ly/iZ3250UCQRM",1/10/2025,Photos,1412,553,520,23,18,3,2,1,28,
983027620526672,"Energize your inbox with updates on policy insights, innovative programs, and new initiatives from Virginia Energy! https://ow.ly/yy8350UCM2e",1/9/2025,Photos,386,159,133,1,1,0,0,,1,
982428427253258,"With more people moving into Virginia than leaving for the first time in a decade, a thriving business community, and an increasingly digital world, Virginia Energy is working hard to envision the path forward to meet the changing energy demands of our state. As we look ahead to 2025 and the upcoming legislative session, we will continue to provide the expert guidance and support needed to ensure Virginia's natural resources are responsibly managed, industry professionals remain safe, and our energy future is reliable, affordable, and increasingly clean.

In the meantime, take a look through some of our successes in 2024: https://energy.virginia.gov/public/documents/Year%20End%20Report_24.pdf",1/8/2025,Photos,458,288,253,2,2,0,0,,14,
982404447255656,"Expanding clean energy tax credits to include #nuclear #power aligns with the bi-partisan and global consensus on the crucial role of nuclear energy in our energy future. This announcement will bolster Virginia's pursuit of nuclear #innovation as part of its all-of-the-above energy plan, helping to drive down utility costs, create jobs, and increase our energy security. 

",1/8/2025,Links,257,164,137,2,2,0,0,,3,
980830324079735,"With $1.26 billion in total contracts since 2002,Virginia has the most effective state Energy Savings Performance Contracting program in the nation! Our ESPC team helps state agencies and local governments significantly reduce facility energy costs, with guaranteed savings through innovative partnerships with energy service companies. #energywrapped #wrapped2024",1/6/2025,Photos,464,304,263,1,1,0,0,,1,
980138394148928,"Virginia Energy plays a critical role in protecting Virginia's environment. Reclamation inspectors ensured over 3,000 acres of land impacted by coal mining were restored in 2024!  #energywrapped #wrapped2024",1/5/2025,Photos,542,355,305,2,2,0,0,,1,
979698587526242,"#FusionEnergy power plants and nuclear reactors produce tremendous amounts of energy in very different ways, but both play a critical role in Virginia's reliable, affordable, and increasingly clean energy future. Here's a quick video from the US Department of Energy explaining the difference between the two. https://www.youtube.com/watch?v=2W-GEE6YU4M",1/4/2025,Videos,224,207,174,2,2,0,0,,0,
979562744206493,"Virginia Energy geologists are mapping Virginia's economic future and making our communities safer!
 #energywrapped #wrapped2024
https://energy.virginia.gov/geology/Mapping.shtml",1/4/2025,Photos,966,566,493,26,23,1,2,,10,
979010870928347,Coal miners are the backbone for one of Virginia's most important industries. Their safety is a top priority for Virginia Energy and we are proud to support them in their pursuit of mine safety excellence!  #energywrapped #wrapped2024,1/3/2025,Photos,506,357,309,3,3,0,0,,3,
978820750947359,"For any #Virginiateachers looking for engaging ways to teach about radiation, these U.S. Environmental Protection Agency classroom materials offer fun and informative resources to help enhance your science curriculum. https://www.epa.gov/radtown/radtown-classroom-materials-teachers 

#STEM #ScienceTeachers #nuclear",1/3/2025,Links,367,257,220,5,4,0,1,,3,
978307097665391,"Natural gas actually emits about half the CO2 of coal when burned for electricity, making it a cleaner option for reliable power. As Virginia transitions to a more sustainable energy landscape, natural gas plays a vital role in balancing our energy needs while supporting economic growth. Learn more about natural gas energy in Virginia https://ow.ly/HKi150UqP0o",1/2/2025,Photos,491,354,321,2,2,0,0,,2,
978172947678806,"We can't all be nuclear scientists! Dr. Anne White of MIT breaks down  #fusionenergy in different ways so that anyone can understand just how important fusion is to our #cleanenergy future. And in case you didn't hear, it'll all start right here in Virginia, with the the deployment of the world's first fusion energy plant!

https://www.youtube.com/watch?v=X1SffRGMBEU

#energy #innovation",1/2/2025,Links,341,235,207,4,3,0,1,,0,
977663894396378,"While renewable energy is growing rapidly, natural gas remains essential for providing reliable and essential baseload power. Virginia’s ""all-of-the-above"" approach ensures we meet increasing energy demands while transitioning to a cleaner future! Learn more about Virginia’s energy future at https://energy.virginia.gov/",1/1/2025,Photos,415,301,267,3,3,0,0,,2,
977503137745787,"Another incredible year for Virginia Energy's demand response program! DR pays buildings and facilities to conserve or shift electricity use during grid strain, serving as a lifeline for grid operator and utilities to prevent blackouts or electricity service interruptions which can be extremely disruptive, even deadly, to businesses and residents. 

Learn more https://www.energy.virginia.gov/energy-efficiency/demand-response.shtml
#demandresponse #energywrapped #wrapped2024",1/1/2025,Photos,522,364,321,2,2,0,0,,1,
977010651128369,Communities are safer and their economies are stronger thanks to the efforts of Virginia Energy's #abandonedmineland teams. #energywrapped #wrapped2024 Office of Surface Mining Reclamation and Enforcement,12/31/2024,Photos,543,381,344,5,4,0,1,,3,
976910707805030,"Contrary to popular belief, nuclear power plants emit less radiation than coal plants and are subject to strict safety regulations. In Virginia, we prioritize safety and environmental stewardship as we expand our energy portfolio. Understanding the facts helps us build a cleaner, safer energy future for all! Learn more about nuclear energy in Virginia at https://energy.virginia.gov/renewable-energy/Nuclear.shtml",12/31/2024,Photos,712,514,486,8,4,4,0,,25,
976130434549724,"Virginia made headlines around the world this year as it announced the dawn of a new era for clean, reliable energy. #energywrapped #fusionenergy #innovation",12/30/2024,Photos,532,379,350,4,4,0,0,,0,
975612874601480,"Minerals produced in Virginia mines are critical ingredients in manufacturing processes across the world and in products we use every day!  #energywrapped #wrapped2024

https://vadmme.maps.arcgis.com/apps/mapviewer/index.html?webmap=ffbba5093e5b49a08a3d1583fdc249e4",12/29/2024,Photos,1336,925,876,22,20,1,1,,31,
975530051276429,"82 years ago in December of 1942, the world's first self-sustaining controlled nuclear chain reaction took place at the University of Chicago. 15 years later, the US nuclear energy journey began right here in Virginia at Fort Belvoir, where the SM-1 became the first nuclear reactor to be connected to a public utility grid in the US.

Today, Virginia is continuing that legacy of innovation with an all-of-the-above energy strategy that embraces nuclear as a critical component of our reliable, affordable and increasingly clean energy future. Learn more at https://energy.virginia.gov/renewable-energy/Nuclear.shtml",12/29/2024,Photos,573,400,371,7,6,0,1,,2,
974779461351488,"Virginia Energy geologists are a cornerstone for prosperity in Virginia, providing communities and businesses with valuable resources that improve safety and encourage economic growth! #energywrapped #wrapped2024 #geology

Explore our current projects: https://energy.virginia.gov/geology/Projects.shtml",12/28/2024,Photos,478,351,315,4,4,0,0,,2,
974144151415019,"The Virginia Clean Energy Innovation Bank (VCEIB) is a catalyst for innovation and economic opportunity!

Learn more about the bank at https://energy.virginia.gov/renewable-energy/VCEIB.shtml
#energywrapped #wrapped2024",12/27/2024,Photos,539,407,368,3,3,0,0,,9,
973611474801620,"From land development to resource identification, Virginia Energy's Geology and Mineral Resources team builds resources that keep Virginia's economy moving forward!  #energywrapped #wrapped2024
https://energy.virginia.gov/geology/LUP.shtml",12/26/2024,Photos,636,466,424,7,7,0,0,,6,
973498014812966,"Did you know that nuclear power plants produce no greenhouse gas emissions during operation? As part of Virginia's commitment to a reliable, affordable, and increasingly clean energy future, nuclear energy plays a crucial role in reducing our carbon footprint. Learn more about nuclear energy in Virginia at https://energy.virginia.gov/renewable-energy/Nuclear.shtml",12/26/2024,Photos,445,325,293,3,3,0,0,,0,
